644.52 613.04 636.37 469.97 434.76 462.06 381.27 350.01 373.62 347.3 323.31 341.81 409.12 369.81 398.72 238.26 194.4 229.36 159.77 123.99 151.25 144.2 110.47 141.3 337.84 303.37 327.67 159.77 119.48 151.32 102.15 69.355 93.729 93.023 69.655 91.409 319.53 295.34 311.25 142.41 112.9 134.15 90.952 65.952 82.512 79.625 25.19 79.953 -145.34 1545.9 119.62 -173.79 1974.8 148.72 -184.45 2445.7 160.18 -169.93 2545.8 147.46 -173.16 1926.1 155.61 -213.66 2703.8 211.34 -224.19 3210.7 222.2 -203.82 3354.9 209.34 -163.56 1891.1 155.77 -208.34 2792.8 216.95 -207.26 3522.6 214.4 -187.65 3698.7 205.55 -128.43 1711.8 116.43 -169.63 2744.1 171.02 -169.62 3595.9 168.58 -151.02 3979.1 161.47 483.14 8608.1 455.66 605.99 10669 560.48 671.08 15335 581 707.24 16598 615.79 616.88 9591.4 659.55 772.54 13375 836.64 936.53 19171 1001.6 1028.5 18085 1081.5 539.76 14015 509.06 833.14 15248 930.68 1028.4 19583 1196.5 1134.8 17378 1262.7 505.18 14980 424.75 834.4 16559 1001.4 1053.4 22894 1331.8 1187.9 39620 1424.6 189.07 127.45 149.65 8.9004
440.43 370.02 419.65 250.79 164.37 221.52 174.69 90.863 142.14 158.6 90.689 130.17 245.41 178.85 231.99 140.12 78.593 125.45 116.39 50.861 99.695 110.15 50.861 93.298 169.88 101.05 154.11 109.78 55.481 93.713 134.14 95.162 124.79 171.02 114.31 167.79 157.94 93.193 136.34 102.93 55.481 86.056 152.88 108.86 151.97 213.15 132.2 219.42 -234.67 2090.9 263.85 -301.18 2501.2 290.41 -322.43 2687.5 278.2 -302.54 2778.6 238.01 -218.08 2307.9 282.4 -245.5 2663.8 267.41 -246.42 2781.5 234.55 -239.66 2822.1 205.52 -220.07 2260 282.95 -209.15 2755.7 253.89 -175.93 2836 189.25 -138.33 2777.4 131.56 -192.13 2243.6 248.54 -169.75 2766.5 236.31 -115.02 2803.2 158.16 -64.076 2700.6 88.964 511.16 15789 582.56 652.23 17290 669.35 709.26 18404 705.33 713.95 19683 735.12 557.46 18649 562.17 707.55 20128 844.87 730.63 22061 948.92 725.72 19919 1008.2 529.15 20659 585.67 706.15 22549 950.8 710.64 24419 1062.9 700.41 37765 1111.4 487.98 31948 656.86 636.38 22376 1044.8 638.12 31805 1133.3 619.58 49582 1151 142.88 -28.529 264.73 121.83
530.25 499.5 529.8 354.12 320.13 352.05 276.62 243.69 273.23 249.01 221.78 246.47 310.68 277.35 311.02 167.88 131.59 165.7 140.64 108.23 137.08 137.83 110.66 134.79 245.74 215.66 247.63 92.016 54.681 89.8 86.002 53.761 83.421 118.4 97.47 117.33 226.92 196.65 225.03 76.89 44.986 72.48 74.305 46.765 70.408 117.64 103.37 117.95 -191.32 2438.7 189.91 -215.06 2732.4 204.17 -215.33 2654.3 196.43 -193.12 2536.3 172.21 -217.92 2833.6 229.81 -237.59 3284.8 250.38 -220.53 3387.7 228.58 -194.44 3372 202.45 -198.91 2829.3 214.98 -237.52 3521.2 262.41 -212.65 3618.6 233.79 -166.42 3537.4 189.27 -165.46 2834.7 179.08 -204.39 3719.4 236.45 -186.7 3798.7 217.4 -135.89 3735.9 170.85 774.55 17153 563.44 829.35 18174 573.69 823.66 17812 577.02 814.63 17562 583.34 854.68 19973 717.01 1034.7 20077 953.9 1089.4 20442 1026.6 1088.2 20475 1047.8 861.95 20374 764.1 1101.8 21340 1085.5 1142 22832 1150 1124.7 20121 1151.7 854.51 30989 833.63 1133.1 26824 1214.1 1180.2 23361 1251.7 1176.6 23349 1243.4 182.14 23.198 132.76 -47.348
517.82 487.37 515.33 365.87 325.93 357.66 307.75 265.34 296.44 290.86 252.8 281.51 299.95 266.95 297.62 207.45 169.72 199 203.7 168.81 192.93 215.92 183.33 205.97 221.21 187.62 217.97 139.44 103.62 131.95 148.45 117.53 140.5 198.44 165.72 192.86 194.84 167.33 189.33 112.83 83.079 104.76 129.02 92.773 122.16 190.22 147.91 186.77 -173.75 2147.8 193.11 -218.13 2576.5 220.04 -230.17 2674.4 215.22 -214.34 2686.9 192.52 -178.97 2463.2 211.49 -210.71 2889.6 223.97 -199.44 2901.5 198.42 -179.69 2832.4 176.38 -180.03 2294.8 206.46 -202.77 2994.5 221.54 -187.62 2989 192.17 -144.44 2896.9 148.09 -158.62 2186 175.43 -171.05 3002.8 190.53 -153.66 2975.9 164.13 -106.26 2889.8 114.98 626.24 14867 626.87 684.94 19720 657.54 675.72 19646 612.56 623.01 21437 603.29 752.73 15331 745.41 804.67 19158 931.61 778.37 19657 968.75 729.16 17917 958.77 680.47 16325 685.28 837.63 19533 1031.9 813.51 18111 1078.1 757.39 30251 1062.5 613.57 17437 710.1 805.27 19456 1154.4 792.85 28674 1204.3 742.69 39084 1191 153.34 29.533 154.4 41.491
490.96 439.33 480.48 301.05 235.58 280.51 219.53 151.85 194.29 199.09 138.44 174.52 266.68 213.8 257.94 133.34 73.87 115.18 123.24 72.961 104.64 120.19 73.03 100.69 186.07 135.25 177.49 86.809 33.409 70.928 107.67 69.677 94.138 145.26 108.49 135.68 168.68 115.23 157.26 77.271 33.396 61.182 114.75 82.524 107.19 184.35 131.19 183.62 -202.54 2162.9 226.99 -270.45 2668 265.47 -296.11 2923.6 264.59 -281.99 3042.1 233.59 -212.06 2513.2 263.23 -263.97 2917.6 285.83 -249.61 3103.4 249.76 -240.16 3192.7 224.77 -210.38 2402.4 257.46 -237.21 2994.9 270.77 -205.94 3076.4 218.86 -170.03 3124.7 168.98 -180.46 2326 217.16 -194.99 3005 236.22 -153.76 3097.5 179.32 -96.391 3049.5 110.56 519.44 18689 566.34 617.93 22407 603.6 632.88 22700 619.57 631.37 23010 658.66 615.29 20178 624.83 711.79 23072 915.53 698.82 25734 1025.4 661.5 25194 1082.1 572.48 20145 652.42 722.15 24764 1031.9 696.51 26306 1144.5 657.93 26894 1180.3 530.81 33743 712.12 678.43 27177 1144.2 652.17 29118 1242.2 616.67 49112 1272.2 160.92 28.607 211.46 90.944
564.53 518.76 549.26 355.11 291.17 326.99 265 199.68 234.88 238.67 191.65 217.49 383.7 334.69 369.73 204.86 138.72 176.38 149.03 87.221 118.12 136.25 86.198 109.27 298.16 248.92 285.8 144.44 85.371 121.53 130.08 82.884 107.13 127.53 89.71 107.42 267.34 213.46 252.18 134.24 81.608 112.39 125.72 82.541 103.92 138.62 104.63 126.66 -174.58 1824.8 202.78 -256.14 2352.2 246.9 -279.27 2501.8 242.8 -251.66 2518.2 203.34 -166.52 2042.2 235.57 -254.83 2593.8 274.85 -270.4 2843.2 255.29 -254.36 2930 213.94 -169.78 2156.5 247.7 -235.44 2648.7 275.69 -223.11 2905.8 227.51 -207.68 2926.9 188.31 -163.58 2235.2 228.56 -206.11 2632.2 253.41 -199.06 2767.6 214.09 -166.25 2771.3 162.1 203.2 13415 704.42 502.79 15582 825.64 647.42 17851 794.96 728.17 18486 797.52 132.08 17797 690 487.58 19513 1024.7 625.78 20838 1170.2 716.88 20932 1237 184.77 22245 650.31 482.5 21141 1109.9 602.91 24239 1275.5 681.19 21831 1339.5 196.75 32190 649.15 415.66 24513 1155.3 510.4 23409 1307.1 595.63 23370 1368.6 76.927 152.17 263.72 130.06
552.34 516.05 545.49 368.66 331.62 365.41 276.19 239.7 275.85 254.81 218.97 252.81 337.2 295.29 323.05 179.53 137.26 169.74 134.89 97.81 128.73 130.47 97.821 125.89 254.62 213.8 241.28 105.87 63.872 95.018 94.217 61.607 88.146 114.81 89.167 111.55 221.1 190.05 209.8 87.51 57.106 80.5 80.953 56.497 78.085 117.11 94.15 116.8 -192.09 2148.6 167.73 -201.23 2443.4 207.37 -200.07 2562.5 226.13 -177.81 2575.2 209.03 -237.77 2584.1 190.37 -245.29 2962.6 233.44 -223.1 3014.6 230.3 -196.24 2888.1 218.07 -236.91 2576.6 184.45 -250.52 3152.3 231.38 -212.28 3174.9 210.37 -174.13 3043.1 187.7 -212.57 2542.8 152.86 -221.84 3398.4 188.93 -190.47 3462.6 174.71 -144.36 3388.3 144.58 610.45 12398 602.91 610.21 16636 708.13 601.12 19611 641.35 563.5 29674 632.61 771.29 14609 737.24 859.3 17764 888.46 893.05 18994 911.31 838.66 19718 905.63 832.31 14285 686.7 975.9 19067 959.9 1003.1 20071 979.35 938.36 20347 961.09 915.2 13741 669.88 1120.7 19993 1018.5 1154.5 19584 1028.1 1110.3 26329 1020.9 189.5 -11.573 107.92 -38.475
582.83 561.07 584.78 387.97 362.29 390.12 292.65 266.15 294.41 263.81 242.61 264.64 387.07 361.98 387.8 217.94 187.27 217.28 149.4 118.87 147.88 135.54 111 135.42 298.68 271.57 298.29 153.65 121.45 151.29 129.86 103.46 127.27 123.81 102.07 123.48 255.38 234.04 254.85 135.98 111.32 132.88 125.36 102.84 121.31 127.48 108.71 126.3 -157.87 2177.6 159.24 -185.62 2560.4 188.69 -193.95 2748.1 195.36 -172.39 2718.1 174.61 -179.07 2494.8 185.34 -209.07 2971.6 218.46 -215.89 3291.3 222.05 -192.61 3363.4 203.61 -181.25 2448.9 188.36 -206.74 3155.5 222.05 -189.04 3425.4 200.52 -168.45 3437.4 187.08 -163.79 2426.4 168.17 -178.66 3252.4 194.52 -162.96 3459.4 175.66 -140.16 3480.5 161.8 714.67 13423 537.16 823.89 16751 622.38 857.14 17064 672.34 846.94 17106 709.9 795.29 16211 594.81 978.18 16787 861.83 1084.3 16757 998.59 1096.9 16851 1064.1 790.52 15448 635.99 1005.6 16118 986.09 1090.1 16511 1112.4 1094.1 16199 1160.8 792.51 16731 673.46 1018.2 17604 1067.8 1086.3 17121 1185.7 1099.7 15818 1227.7 137.5 -21.57 139.22 -32.924
488.69 453.66 489.28 278.23 239.08 282.33 189.09 151.1 194.09 174.12 136.68 177.65 278.65 235.4 274.59 121.87 79.701 120.56 105.5 75.048 106.47 101.61 75.048 101.97 190.99 146.31 185.55 82.919 42.068 77.784 98.809 71.541 95.637 134.52 105.97 134.51 169.3 136.19 164.31 73.969 40.861 67.381 108.63 81.215 105.81 182.4 125.04 182.61 -216.81 2621 217.98 -244.67 3001.3 265.73 -243.65 3151.3 271.49 -210.98 3128 241.17 -259.08 3034.2 246.42 -264.94 3427.6 279.24 -227.1 3511.4 247.5 -202.08 3518.2 228.5 -266.98 3118.1 245.46 -251.69 3586.3 259.47 -201.27 3681.2 213.49 -153.85 3575.6 171.74 -231.13 3068.3 206.67 -219.69 3747.7 220.45 -165.19 3755 169.76 -95.677 3605 106.26 712.61 17005 611.85 794.82 19254 743.06 815.18 21657 765.93 804.22 30808 813.11 848.88 19672 661.85 960.38 19971 969.65 1008.7 23791 1075.1 993.28 24720 1126.7 893.88 21045 666.45 1060.5 23397 1063.8 1082.4 25592 1162.8 1040.3 22969 1192.5 929.64 22754 717.33 1141 22946 1163.8 1148.1 27122 1255.9 1096.3 48395 1271.3 179.09 12.003 176.42 -38.435
653.72 631.85 645.6 455.91 428.87 447.14 363.24 334.9 353.97 326.24 301.71 316.47 448.78 425.45 441.81 259.14 231.24 251.96 171.87 142.64 164.81 148.68 124.81 143.19 356.09 332.46 348.99 161.59 132.62 154.94 93.639 65.973 88.603 82.43 62.179 81.206 312.23 292.4 304.27 128.72 103.32 120.93 84.136 60.81 78.996 69.924 53.082 70.307 -146.12 1882.7 114.77 -178.33 2311.2 147.7 -188.54 2417.5 154.62 -173.21 2435.2 138.09 -161.26 2197.1 137.27 -194.61 2682.2 175.41 -209.75 3054.3 191.43 -189.61 3274.4 175.28 -159.72 2242.9 139.1 -199.87 3010.7 193.06 -204.71 3406 201.91 -181.11 3622.8 185.98 -141.2 2137.5 120.35 -177 3069.5 173.73 -172.62 3441.6 175.95 -154.69 3685.5 167.93 667.94 11746 474.08 759.13 14959 569.51 779.63 15581 601.06 803.04 16177 636.31 752.81 16283 490.68 940.92 15520 779.06 1077.6 16852 896.71 1154.7 18346 971.59 736.99 15442 519.23 1036.7 15792 910.91 1190 17666 1026.7 1281.2 19584 1091.4 734.31 15874 561.55 1031.8 15136 985.49 1186.9 17593 1093.7 1308.2 18932 1154.5 107.97 -74.14 138.32 -33.298
375.23 288.75 346.39 181.73 81.215 151.43 152.4 72.555 133.37 146.43 72.555 131.43 163.81 78.229 137.89 87.032 21.135 68.592 99.434 51.296 85.794 120.21 55.052 116.13 115.25 53.296 98.066 69.794 22.343 56.035 143.1 87.553 144.72 209.26 122.65 217.72 110.33 54.976 93.308 81.943 40.559 75.018 186.81 94.264 195.66 261.38 133.82 273.87 -289.51 2785.6 301.07 -341.96 3261.9 340.3 -309.68 3360.6 284.29 -276.22 3324.2 241.52 -291.22 2933 318.82 -278.9 3444.2 296.79 -241.29 3379.6 239.66 -198.64 3321.8 190.95 -251.96 2898.5 278.39 -228.21 3425.1 254.38 -147.07 3369.9 152.82 -82.673 3193.4 83.4 -212.49 2679.5 229.79 -165.31 3330.4 194.2 -68.707 3219 80.522 -8.7306 2425.5 17.624 691.43 19822 667.22 824.37 23080 762.58 861.49 44159 800.94 874.74 44206 836.05 774.86 21827 708.95 910.67 27175 1011.9 888.81 26683 1115.4 858.88 36813 1144.5 755.2 23525 695.41 939.05 27068 1085.9 881.76 38246 1183.2 837.17 52013 1208.9 692.7 25163 735.74 859 28493 1192.9 816.49 55007 1275 645.73 60766 1268.7 174.95 -32.683 278.53 85.501
585.84 513.17 563.39 358.59 257.35 328.11 278.06 175.12 246.4 257.07 155.33 225.08 375.93 291.57 356.27 184.18 94.907 160.58 162.53 94.907 148.74 153.04 101.1 139.87 318.38 229.67 309.68 168.62 95.051 159.33 149.67 95.051 146.61 169.97 144.93 176.88 281.36 194.79 296.71 159.52 100.82 178.96 162.33 129.11 190.65 222.88 93.308 258.01 -206.89 1562 216.9 -274.7 2005.9 280.87 -287.37 2094 291.59 -259.01 2380.7 261.48 -230.16 1669.6 233.56 -261.65 2121.7 266.36 -225.96 2400.3 233.66 -193.82 2794.2 204.41 -235.96 2319.3 245.77 -222.63 1882.1 226.95 -180.21 1807 185.07 -115.59 2213.2 121.95 -204.54 3085.5 246.06 -163.6 2568.8 199.76 -102.49 2552.4 139.37 -12.946 1507.9 40.074 376.83 12362 426.67 441.54 16493 487.91 485.84 19430 406.67 486.11 34419 432.98 330.91 11984 508.64 467.55 20964 758.98 561.1 18203 819.94 595.34 34237 867.71 249.48 31667 13.44 365.8 29745 321.64 484.71 32576 540.15 511.94 36607 723.55 188.5 69401 159.95 304.48 61080 83.999 451.98 47295 15.379 518.67 35030 111.1 376.2 174.07 261.91 124.76
